"index","seqName","clade","major_lineage","genotype","otherName","seqLength","X.cds","Year","geo_location","country","strain","date"
548,"OQ721956.1|2022","3III_B.3","3III_B","3III","OQ721956",10687,105.0525902,2022,"India","India","OQ721956",2022
551,"OQ721959.1|2022","3III_B.3","3III_B","3III","OQ721959",10689,105.0722501,2022,"India","India","OQ721959",2022
564,"OM865785.1|2019-08-08","3III_B.3","3III_B","3III","OM865785",10661,104.7970117,2019,"Bhutan: Paro","Bhutan","OM865785",2019
566,"KY586803.1|2007","3II_B","3II_B","3II","KY586803",10233,100.5897965,2007,"Thailand","Thailand","KY586803",2007
567,"KY586804.1|2007","3II_B","3II_B","3II","KY586804",10233,100.5897965,2007,"Thailand","Thailand","KY586804",2007
568,"KY586805.1|2008","3II_B","3II_B","3II","KY586805",10233,100.5897965,2008,"Thailand","Thailand","KY586805",2008
569,"KY586806.1|2008","3II_B","3II_B","3II","KY586806",10233,100.5897965,2008,"Thailand","Thailand","KY586806",2008
569,"OM865790.1|2019-08-09","3III_B.3","3III_B","3III","OM865790",10661,104.7970117,2019,"Bhutan: Gelephu","Bhutan","OM865790",2019
572,"KY586809.1|2009","3II_B","3II_B","3II","KY586809",10233,100.5897965,2009,"Thailand","Thailand","KY586809",2009
573,"KY586810.1|2009","3II_B","3II_B","3II","KY586810",10233,100.5897965,2009,"Thailand","Thailand","KY586810",2009
576,"KY586813.1|2009","3II_B","3II_B","3II","KY586813",10233,100.5897965,2009,"Thailand","Thailand","KY586813",2009
581,"KY586818.1|2007","3II_B","3II_B","3II","KY586818",10233,100.5897965,2007,"Thailand","Thailand","KY586818",2007
582,"KY586819.1|2007","3III_B.1","3III_B","3III","KY586819",10233,100.5897965,2007,"Thailand","Thailand","KY586819",2007
583,"KY586820.1|2008","3III_B.1","3III_B","3III","KY586820",10233,100.5897965,2008,"Thailand","Thailand","KY586820",2008
584,"KY586821.1|2010","3III_B.1","3III_B","3III","KY586821",10233,100.5897965,2010,"Thailand","Thailand","KY586821",2010
585,"KY586822.1|2009","3III_B.1","3III_B","3III","KY586822",10233,100.5897965,2009,"Thailand","Thailand","KY586822",2009
586,"KU509278.1|2007","3III_C.2","3III_C","3III","KU509278",10270,100.9535044,2007,"Barbados","Barbados","KU509278",2007
587,"KU509279.1|2008","3I_C","3I_C","3I","KU509279",10312,101.3663619,2008,"Philippines","Philippines","KU509279",2008
588,"KU509280.1|2011","3II_A.5","3II_A","3II","KU509280",10261,100.8650349,2011,"Thailand: Ko Samui","Thailand","KU509280",2011
589,"KU509281.1|2009","3III_B","3III_B","3III","KU509281",10259,100.845375,2009,"India","India","KU509281",2009
590,"KU509282.1|2009","3III_B.2","3III_B","3III","KU509282",10568,103.8828271,2009,"Senegal","Senegal","KU509282",2009
591,"KU509283.1|2006","3III_A.1","3III_A","3III","KU509283",10336,101.6022805,2006,"Sri Lanka","Sri Lanka","KU509283",2006
592,"KU509284.1|2008","3II_A.5","3II_A","3II","KU509284",10490,103.1160916,2008,"Thailand","Thailand","KU509284",2008
593,"KU509285.1|2010","3I_A","3I_A","3I","KU509285",10492,103.1357515,2010,"Thailand","Thailand","KU509285",2010
594,"KU509286.1|2011","3III_B","3III_B","3III","KU509286",10493,103.1455814,2011,"India","India","KU509286",2011
595,"KT424097.1|2014-08-28","3II_B","3II_B","3II","KT424097",10681,104.9936105,2014,"Thailand","Thailand","KT424097",2014
596,"OM865817.1|2019-09-21","3III_B.3","3III_B","3III","OM865817",10661,104.7970117,2019,"Bhutan: Samdrupjongkhar","Bhutan","OM865817",2019
596,"KX380839.1|2012","3I_A","3I_A","3I","KX380839",10674,104.9248009,2012,"Singapore","Singapore","KX380839",2012
597,"KX380840.1|2012","3I_A","3I_A","3I","KX380840",10674,104.9248009,2012,"Singapore","Singapore","KX380840",2012
598,"KX380841.1|2012","3III_B.3","3III_B","3III","KX380841",10675,104.9346309,2012,"Singapore","Singapore","KX380841",2012
599,"KX380842.1|2013","3III_B.3","3III_B","3III","KX380842",10676,104.9444608,2013,"Singapore","Singapore","KX380842",2013
600,"KU216208.1|2013-11-11","3III_B.1","3III_B","3III","KU216208",10672,104.9051411,2013,"India","India","KU216208",2013
601,"KU216209.1|2013-11-11","3III_B.1","3III_B","3III","KU216209",10674,104.9248009,2013,"India","India","KU216209",2013
603,"KT726341.1|2001","3III_C.1","3III_C","3III","KT726341",10663,104.8166716,2001,"Cuba","Cuba","KT726341",2001
606,"KT726344.1|2001","3III_C.2","3III_C","3III","KT726344",10663,104.8166716,2001,"Cuba","Cuba","KT726344",2001
607,"KT726345.1|2002","3III_C.2","3III_C","3III","KT726345",10663,104.8166716,2002,"Cuba","Cuba","KT726345",2002
610,"KT726348.1|2002","3III_C.2","3III_C","3III","KT726348",10663,104.8166716,2002,"Cuba","Cuba","KT726348",2002
614,"KT726352.1|2001","3III_C.2","3III_C","3III","KT726352",10663,104.8166716,2001,"Cuba","Cuba","KT726352",2001
623,"KT726361.1|2002","3III_C.2","3III_C","3III","KT726361",10663,104.8166716,2002,"Cuba","Cuba","KT726361",2002
624,"KU050695.1|1956","3V","3V","3V","KU050695",10696,105.1410597,1956,"Philippines","Philippines","KU050695",1956
627,"KM190937.1|1964","3V","3V","3V","KM190937",10267,100.9240145,1964,"Philippines","Philippines","KM190937",1964
629,"KJ737430.1|1983","3II","3II","3II","KJ737430",10707,105.249189,1983,"Thailand","Thailand","KJ737430",1983
630,"KJ622191.1|2013","3II_B","3II_B","3II","KJ622191",10710,105.2786789,2013,"China","China","KJ622191",2013
631,"KJ622192.1|2013","3II_B","3II_B","3II","KJ622192",10710,105.2786789,2013,"China","China","KJ622192",2013
640,"KC762682.1|2007-07-26","3I_A","3I_A","3I","KC762682",10707,105.249189,2007,"Indonesia: Makassar","Indonesia","KC762682",2007
641,"KC762683.1|2007-07-26","3I_A","3I_A","3I","KC762683",10707,105.249189,2007,"Indonesia: Makassar","Indonesia","KC762683",2007
643,"KC762685.1|2008-02-15","3I_A","3I_A","3I","KC762685",10707,105.249189,2008,"Indonesia: Makassar","Indonesia","KC762685",2008
644,"KC762686.1|2007-07-02","3I_A","3I_A","3I","KC762686",10707,105.249189,2007,"Indonesia: Makassar","Indonesia","KC762686",2007
646,"KC762688.1|2008-04-30","3I_A","3I_A","3I","KC762688",10707,105.249189,2008,"Indonesia: Makassar","Indonesia","KC762688",2008
647,"KC762689.1|2008-02-15","3I_A","3I_A","3I","KC762689",10707,105.249189,2008,"Indonesia: Makassar","Indonesia","KC762689",2008
650,"KC762692.1|2010-03-22","3I_A","3I_A","3I","KC762692",10707,105.249189,2010,"Indonesia: Makassar","Indonesia","KC762692",2010
651,"KC762693.1|2010-03-29","3I_A","3I_A","3I","KC762693",10707,105.249189,2010,"Indonesia: Makassar","Indonesia","KC762693",2010
657,"OQ445953.1|2022-07-13","3III_B.3.2","3III_B","3III","OQ445953",10170,99.97051017,2022,"USA: Florida","USA","OQ445953",2022
658,"OQ445954.1|2022-07-08","3III_B.3.2","3III_B","3III","OQ445954",10170,99.97051017,2022,"USA: Florida","USA","OQ445954",2022
660,"KF971704.1|2009","3III_C.2.1","3III_C","3III","KF971704",10053,98.82040696,2009,"Nicaragua","Nicaragua","KF971704",2009
665,"KF971711.1|2010","3III_C.2.1","3III_C","3III","KF971711",10523,103.4404797,2010,"Nicaragua","Nicaragua","KF971711",2010
668,"OQ103092.1|2019-07-10","3I_A.1.1","3I_A","3I","OQ103092",10687,105.0525902,2019,"Sri Lanka","Sri Lanka","OQ103092",2019
669,"KF973479.1|2012","3III_C.2.1","3III_C","3III","KF973479",10569,103.892657,2012,"Nicaragua","Nicaragua","KF973479",2012
669,"OQ103113.1|2020-01-01","3I_A.1.1","3I_A","3I","OQ103113",10705,105.2295291,2020,"Sri Lanka","Sri Lanka","OQ103113",2020
670,"OQ103114.1|2021-03-12","3I_A.1.1","3I_A","3I","OQ103114",8341,81.99154625,2021,"Sri Lanka","Sri Lanka","OQ103114",2021
670,"KF973480.1|2012","3III_C.2.1","3III_C","3III","KF973480",10569,103.892657,2012,"Nicaragua","Nicaragua","KF973480",2012
671,"OQ103123.1|2022-03-31","3I_A.1.1","3I_A","3I","OQ103123",8335,81.9325666,2022,"Sri Lanka","Sri Lanka","OQ103123",2022
672,"KF973482.1|2011","3III_C.2.1","3III_C","3III","KF973482",10584,104.0401062,2011,"Nicaragua","Nicaragua","KF973482",2011
672,"OQ103317.1|2022-05-20","3I_A.1.1","3I_A","3I","OQ103317",10696,105.1410597,2022,"Sri Lanka","Sri Lanka","OQ103317",2022
673,"KF973483.1|2011","3III_C.2.1","3III_C","3III","KF973483",10509,103.3028605,2011,"Nicaragua","Nicaragua","KF973483",2011
675,"KF973485.1|2011","3III_C.2.1","3III_C","3III","KF973485",10604,104.236705,2011,"Nicaragua","Nicaragua","KF973485",2011
675,"OP895928.1|2019-03","3III_B.3.1","3III_B","3III","OP895928",10634,104.5316033,2019,"Maldives","Maldives","OP895928",2019
676,"KF973486.1|2012","3III_C.2.1","3III_C","3III","KF973486",10576,103.9614666,2012,"Nicaragua","Nicaragua","KF973486",2012
678,"KJ830751.1|2014-01-26","3III_A.2","3III_A","3III","KJ830751",10635,104.5414332,2014,"Saudi Arabia","Saudi Arabia","KJ830751",2014
679,"KJ643590.1|2007","3III_C.2","3III_C","3III","KJ643590",10692,105.1017399,2007,"Peru","Peru","KJ643590",2007
680,"KF954945.1|2013-08-08","3III_B.3","3III_B","3III","KF954945",10686,105.0427602,2013,"China: Zhongshan","China","KF954945",2013
685,"KJ189255.1|2002","3III_C.2","3III_C","3III","KJ189255",10693,105.1115698,2002,"Peru","Peru","KJ189255",2002
685,"ON115023.1|2021-08","3III_A","3III_A","3III","ON115023",10707,105.249189,2021,"Bangladesh","Bangladesh","ON115023",2021
688,"KJ189258.1|2002","3III_C.2","3III_C","3III","KJ189258",10692,105.1017399,2002,"Peru","Peru","KJ189258",2002
690,"KJ189260.1|2002","3III_C.2","3III_C","3III","KJ189260",10692,105.1017399,2002,"Peru","Peru","KJ189260",2002
692,"KJ189262.1|2004","3III_C.2","3III_C","3III","KJ189262",10692,105.1017399,2004,"Peru","Peru","KJ189262",2004
693,"ON115811.1|2021-08","3III_A","3III_A","3III","ON115811",10707,105.249189,2021,"Bangladesh","Bangladesh","ON115811",2021
694,"KJ189264.1|2004","3III_C.2","3III_C","3III","KJ189264",10693,105.1115698,2004,"Peru","Peru","KJ189264",2004
695,"KJ189265.1|2004","3III_C.2","3III_C","3III","KJ189265",10693,105.1115698,2004,"Peru","Peru","KJ189265",2004
697,"KJ189267.1|2007","3III_C.2","3III_C","3III","KJ189267",10693,105.1115698,2007,"Peru","Peru","KJ189267",2007
698,"ON115817.1|2021-08","3I_A.2","3I_A","3I","ON115817",10354,101.7792195,2021,"Bangladesh","Bangladesh","ON115817",2021
704,"KJ189274.1|2007","3III_C.2","3III_C","3III","KJ189274",10695,105.1312297,2007,"Peru","Peru","KJ189274",2007
707,"ON127537.1|2021-08","3III_A","3III_A","3III","ON127537",10707,105.249189,2021,"Bangladesh","Bangladesh","ON127537",2021
710,"ON127551.1|2021-08","3I_A.2","3I_A","3I","ON127551",10649,104.6790524,2021,"Bangladesh","Bangladesh","ON127551",2021
712,"ON127553.1|2021-08","3I_A.2","3I_A","3I","ON127553",10465,102.8703431,2021,"Bangladesh","Bangladesh","ON127553",2021
714,"KJ189284.1|2008","3III_C.2","3III_C","3III","KJ189284",10693,105.1115698,2008,"Peru","Peru","KJ189284",2008
715,"KJ189285.1|2008","3III_C.2","3III_C","3III","KJ189285",10692,105.1017399,2008,"Peru","Peru","KJ189285",2008
716,"OP410993.1|2008-09","3III_A.2","3III_A","3III","OP410993",10708,105.259019,2008,"Singapore","Singapore","OP410993",2008
717,"OP410994.1|2013-01","3III_B.3","3III_B","3III","OP410994",10708,105.259019,2013,"Singapore","Singapore","OP410994",2013
718,"OP410995.1|2014-10","3I_C","3I_C","3I","OP410995",10706,105.2393591,2014,"Singapore","Singapore","OP410995",2014
719,"OP410996.1|2019-11","3I_A.1","3I_A","3I","OP410996",10707,105.249189,2019,"Singapore","Singapore","OP410996",2019
720,"OP410997.1|2019-01","3III_B.3","3III_B","3III","OP410997",10708,105.259019,2019,"Singapore","Singapore","OP410997",2019
721,"OP410998.1|2018-02","3III_B.1","3III_B","3III","OP410998",10700,105.1803794,2018,"Singapore","Singapore","OP410998",2018
722,"KJ189292.1|2009","3III_C.2","3III_C","3III","KJ189292",10696,105.1410597,2009,"Peru","Peru","KJ189292",2009
723,"KJ189293.1|2005","3III_C.2","3III_C","3III","KJ189293",10693,105.1115698,2005,"Peru","Peru","KJ189293",2005
724,"ON907583.1|2019-06-07","3I_A.2","3I_A","3I","ON907583",10606,104.2563649,2019,"Bangladesh","Bangladesh","ON907583",2019
724,"KJ189294.1|2006","3III_C.2","3III_C","3III","KJ189294",10692,105.1017399,2006,"Peru","Peru","KJ189294",2006
725,"ON908231.1|2019-06-10","3I_A.2","3I_A","3I","ON908231",10641,104.6004129,2019,"Bangladesh","Bangladesh","ON908231",2019
726,"ON908232.1|2019-11-09","3III_B.2","3III_B","3III","ON908232",10608,104.2760248,2019,"Ethiopia","Ethiopia","ON908232",2019
726,"KJ189296.1|2006","3III_C.2","3III_C","3III","KJ189296",10697,105.1508896,2006,"Peru","Peru","KJ189296",2006
727,"ON908233.1|2019-05-19","3III_B.3.1","3III_B","3III","ON908233",10529,103.4994594,2019,"Maldives","Maldives","ON908233",2019
727,"KJ189297.1|2006","3III_C.2","3III_C","3III","KJ189297",10692,105.1017399,2006,"Peru","Peru","KJ189297",2006
729,"KJ189299.1|2005","3III_C.2","3III_C","3III","KJ189299",10692,105.1017399,2005,"Peru","Peru","KJ189299",2005
731,"KJ189301.1|2008","3III_C.2","3III_C","3III","KJ189301",10693,105.1115698,2008,"Peru","Peru","KJ189301",2008
732,"ON908238.1|2018-02-05","3I_A.1","3I_A","3I","ON908238",10641,104.6004129,2018,"Thailand","Thailand","ON908238",2018
734,"ON890788.1|2019-11-09","3III_B.2","3III_B","3III","ON890788",10656,104.747862,2019,"Ethiopia","Ethiopia","ON890788",2019
734,"KF955332.1|2000","3II_A","3II_A","3II","KF955332",10688,105.0624201,2000,"Cambodia","Cambodia","KF955332",2000
735,"KF955333.1|2005","3II_A.2","3II_A","3II","KF955333",10502,103.2340509,2005,"Cambodia","Cambodia","KF955333",2005
735,"ON890789.1|2019-05-19","3III_B.3.1","3III_B","3III","ON890789",10648,104.6692225,2019,"Maldives","Maldives","ON890789",2019
737,"KF955448.1|2006","3III_C.1","3III_C","3III","KF955448",7137,70.15629608,2006,"Puerto Rico","USA","KF955448",2006
738,"KF955455.1|2005","3III_C.1","3III_C","3III","KF955455",7366,72.4073528,2005,"Puerto Rico","USA","KF955455",2005
740,"MW720884.1|2019-09","3III_B.3.1","3III_B","3III","MW720884",10665,104.8363315,2019,"China","China","MW720884",2019
744,"KF955461.1|1999","3II_A","3II_A","3II","KF955461",10668,104.8658213,1999,"Cambodia","Cambodia","KF955461",1999
745,"KF955462.1|2001","3II_A","3II_A","3II","KF955462",10810,106.2616731,2001,"Cambodia","Cambodia","KF955462",2001
746,"KF955463.1|2001","3II_A","3II_A","3II","KF955463",10525,103.4601396,2001,"Cambodia","Cambodia","KF955463",2001
746,"MW720890.1|2019-09","3I_A.1.2","3I_A","3I","MW720890",10654,104.7282021,2019,"China","China","MW720890",2019
747,"MW720891.1|2019-09","3I_C","3I_C","3I","MW720891",10664,104.8265015,2019,"China","China","MW720891",2019
748,"MW720892.1|2019-09","3I_C","3I_C","3I","MW720892",10664,104.8265015,2019,"China","China","MW720892",2019
749,"ON123655.1|2020","3III_B.3","3III_B","3III","ON123655",10707,105.249189,2020,"India","India","ON123655",2020
750,"KF955467.1|2000","3III_C.1","3III_C","3III","KF955467",9643,94.79013074,2000,"Puerto Rico","USA","KF955467",2000
750,"ON123658.1|2019","3III_B.3.1","3III_B","3III","ON123658",10707,105.249189,2019,"India","India","ON123658",2019
751,"KF955468.1|2001","3III_C.1","3III_C","3III","KF955468",10640,104.5905829,2001,"Puerto Rico","USA","KF955468",2001
754,"KF955471.1|2004","3III_C.1","3III_C","3III","KF955471",10525,103.4601396,2004,"Venezuela","Venezuela","KF955471",2004
757,"KF955474.1|1989","3III","3III","3III","KF955474",10663,104.8166716,1989,"Sri Lanka","Sri Lanka","KF955474",1989
757,"ON109599.1|2021","3III_B.3","3III_B","3III","ON109599",10706,105.2393591,2021,"India","India","ON109599",2021
758,"ON055565.1|2010-02-16","3III_B.1","3III_B","3III","ON055565",10260,100.855205,2010,"Thailand","Thailand","ON055565",2010
758,"KF955476.1|1983","3II","3II","3II","KF955476",10462,102.8408532,1983,"Sri Lanka","Sri Lanka","KF955476",1983
759,"KF955477.1|1984","3II","3II","3II","KF955477",10525,103.4601396,1984,"India","India","KF955477",1984
761,"ON055568.1|2012-03-10","3II_A.5","3II_A","3II","ON055568",10260,100.855205,2012,"Thailand","Thailand","ON055568",2012
762,"ON007080.1|2011-08-04","3III_B.1","3III_B","3III","ON007080",10261,100.8650349,2011,"Thailand","Thailand","ON007080",2011
763,"OK469353.1|1988","3II","3II","3II","OK469353",10660,104.7871818,1988,"Thailand","Thailand","OK469353",1988
764,"OK469354.1|1989","3II","3II","3II","OK469354",10664,104.8265015,1989,"Thailand","Thailand","OK469354",1989
765,"OK469355.1|1973","3II","3II","3II","OK469355",10664,104.8265015,1973,"Myanmar","Myanmar","OK469355",1973
766,"OK469356.1|1976","3II","3II","3II","OK469356",10648,104.6692225,1976,"Myanmar","Myanmar","OK469356",1976
767,"OM638675.1|2021-11-29","3III_B.3","3III_B","3III","OM638675",10703,105.2098693,2021,"India","India","OM638675",2021
768,"OM417340.1|2021-09-21","3III_C.2.1","3III_C","3III","OM417340",10008,98.37805957,2021,"Mexico: Tabasco","Mexico","OM417340",2021
769,"OM417341.1|2021-09-19","3III_C.2.1","3III_C","3III","OM417341",10004,98.3387398,2021,"Mexico: Tabasco","Mexico","OM417341",2021
770,"KF955494.1|2007","3III_C.2.2","3III_C","3III","KF955494",7230,71.07048068,2007,"Brazil","Brazil","KF955494",2007
771,"OM258630.1|1953","Outgroup","Outgroup","Outgroup","OM258630",10678,104.9641207,1953,"Puerto Rico","USA","OM258630",1953
772,"OK605762.1|2007","3III_C.2","3III_C","3III","OK605762",10707,105.249189,2007,"Paraguay","Paraguay","OK605762",2007
773,"OK605763.1|1985","3I_A","3I_A","3I","OK605763",10707,105.249189,1985,"Indonesia","Indonesia","OK605763",1985
775,"KF955499.1|2007","3III_C.2.2","3III_C","3III","KF955499",7229,71.06065074,2007,"Brazil","Brazil","KF955499",2007
775,"OK605765.1|2001","3III_C.2","3III_C","3III","OK605765",10707,105.249189,2001,"Ecuador","Ecuador","OK605765",2001
776,"OK605766.1|1993","3III","3III","3III","OK605766",10707,105.249189,1993,"Somalia","Somalia","OK605766",1993
778,"MW788878.1|2017-09","3I_A.1.2","3I_A","3I","MW788878",10602,104.2170451,2017,"Myanmar: Yangon","Myanmar","MW788878",2017
779,"MW788879.1|2017-08","3I_A.1.2","3I_A","3I","MW788879",10639,104.580753,2017,"Myanmar: Yangon","Myanmar","MW788879",2017
780,"KF955504.1|2008","3III_C.2","3III_C","3III","KF955504",7237,71.13929028,2008,"Brazil","Brazil","KF955504",2008
780,"MW788880.1|2017-06","3I_A.1.2","3I_A","3I","MW788880",10624,104.4333038,2017,"Myanmar: Yangon","Myanmar","MW788880",2017
781,"MW788881.1|2018-02","3I_A.1.2","3I_A","3I","MW788881",10645,104.6397326,2018,"Myanmar: Yangon","Myanmar","MW788881",2018
781,"KF955505.1|2002","3III_C.2","3III_C","3III","KF955505",10653,104.7183722,2002,"Grenada","Grenada","KF955505",2002
784,"KF955508.1|2007","3II_A.2","3II_A","3II","KF955508",10536,103.5682689,2007,"Cambodia","Cambodia","KF955508",2007
784,"MW788884.1|2017-07","3III_B.1","3III_B","3III","MW788884",10572,103.9221469,2017,"Myanmar: Yangon","Myanmar","MW788884",2017
786,"MW788886.1|2017-07","3III_B.1","3III_B","3III","MW788886",10638,104.570923,2017,"Myanmar: Yangon","Myanmar","MW788886",2017
787,"MW788887.1|2017-07","3III_B.1","3III_B","3III","MW788887",10637,104.5610931,2017,"Myanmar: Yangon","Myanmar","MW788887",2017
789,"MW788889.1|2018-07","3III_B.1","3III_B","3III","MW788889",10641,104.6004129,2018,"Myanmar: Yangon","Myanmar","MW788889",2018
791,"MW788891.1|2019-12","3III_B.1","3III_B","3III","MW788891",10641,104.6004129,2019,"Myanmar: Yangon","Myanmar","MW788891",2019
792,"MW788892.1|2018-07","3I_A.1.2","3I_A","3I","MW788892",10645,104.6397326,2018,"Myanmar: Yangon","Myanmar","MW788892",2018
793,"MW788893.1|2019-07","3III_B.1","3III_B","3III","MW788893",10642,104.6102428,2019,"Myanmar: Yangon","Myanmar","MW788893",2019
794,"MW788894.1|2019-06","3I_A.1.2","3I_A","3I","MW788894",10645,104.6397326,2019,"Myanmar: Yangon","Myanmar","MW788894",2019
795,"MW788895.1|2018-05","3I_A.1.2","3I_A","3I","MW788895",10645,104.6397326,2018,"Myanmar: Yangon","Myanmar","MW788895",2018
798,"MW788898.1|2019-03","3I_A.1.2","3I_A","3I","MW788898",10645,104.6397326,2019,"Myanmar: Yangon","Myanmar","MW788898",2019
799,"MW788899.1|2019-02","3I_A.1.2","3I_A","3I","MW788899",10645,104.6397326,2019,"Myanmar: Yangon","Myanmar","MW788899",2019
802,"JF808120.1|2009","3III_C.2","3III_C","3III","JF808120",10707,105.249189,2009,"Brazil: Ribeirao Preto (Sao Paulo)","Brazil","JF808120",2009
804,"JF808122.1|2003","3III_C.2","3III_C","3III","JF808122",10707,105.249189,2003,"Paraguay: Asuncion (Central)","Paraguay","JF808122",2003
805,"JF808123.1|2002","3III_C.2","3III_C","3III","JF808123",10707,105.249189,2002,"Paraguay: Asuncion (Central)","Paraguay","JF808123",2002
806,"MW788906.1|2018-06","3III_B.1","3III_B","3III","MW788906",10637,104.5610931,2018,"Myanmar: Yangon","Myanmar","MW788906",2018
806,"JF808124.1|2003","3III_C.2","3III_C","3III","JF808124",10699,105.1705495,2003,"Brazil: Marituba (Para)","Brazil","JF808124",2003
807,"MW788907.1|2018-10","3III_B.1","3III_B","3III","MW788907",10644,104.6299027,2018,"Myanmar: Yangon","Myanmar","MW788907",2018
808,"JF808126.1|2003","3III_C.2","3III_C","3III","JF808126",10707,105.249189,2003,"Brazil: Porto Velho (Rondonia)","Brazil","JF808126",2003
810,"JF808128.1|2003","3III_C.2","3III_C","3III","JF808128",10707,105.249189,2003,"Paraguay: Pedro Juan Caballero (Amambay)","Paraguay","JF808128",2003
811,"JF808129.1|2003","3III_C.2","3III_C","3III","JF808129",10707,105.249189,2003,"Paraguay: Asuncion (Central)","Paraguay","JF808129",2003
812,"KF041254.1|2008","3III_B","3III_B","3III","KF041254",10675,104.9346309,2008,"Pakistan: Karachi","Pakistan","KF041254",2008
813,"MZ857204.1|2011","3III_B","3III_B","3III","MZ857204",10171,99.98034012,2011,"Kenya","Kenya","MZ857204",2011
813,"KF041255.1|2007","3III_B","3III_B","3III","KF041255",10675,104.9346309,2007,"Pakistan: Hyderaad","Pakistan","KF041255",2007
814,"MZ857217.1|2016","3III_B.3","3III_B","3III","MZ857217",10171,99.98034012,2016,"Saudi Arabia","Saudi Arabia","MZ857217",2016
814,"KF041256.1|2006","3III_B","3III_B","3III","KF041256",10675,104.9346309,2006,"Pakistan: Karachi","Pakistan","KF041256",2006
815,"MZ857225.1|1991-05-21","3II_A","3II_A","3II","MZ857225",10171,99.98034012,1991,"Thailand","Thailand","MZ857225",1991
815,"KF041257.1|2006","3III_B","3III_B","3III","KF041257",10675,104.9346309,2006,"Pakistan: Karachi","Pakistan","KF041257",2006
816,"MZ857226.1|1991-09-17","3II_A","3II_A","3II","MZ857226",10171,99.98034012,1991,"Thailand","Thailand","MZ857226",1991
816,"KF041258.1|2009","3III_B","3III_B","3III","KF041258",10675,104.9346309,2009,"Pakistan: Karachi","Pakistan","KF041258",2009
817,"KF041259.1|2006","3III_B","3III_B","3III","KF041259",10675,104.9346309,2006,"Pakistan: Karachi","Pakistan","KF041259",2006
818,"OK598123.1|2020-12-17","3I_A.1.1","3I_A","3I","OK598123",10697,105.1508896,2020,"Sri Lanka","Sri Lanka","OK598123",2020
820,"OK598125.1|2019-12-06","3III_B.3","3III_B","3III","OK598125",8354,82.1193355,2019,"Sri Lanka","Sri Lanka","OK598125",2019
820,"JX669491.1|2002","3III_C.2","3III_C","3III","JX669491",10708,105.259019,2002,"Brazil: Pernambuco","Brazil","JX669491",2002
821,"MZ312921.1|2018-07-09","3III_B.3","3III_B","3III","MZ312921",10366,101.8971788,2018,"India","India","MZ312921",2018
822,"OK079104.1|2020-11-24","3I_A.2","3I_A","3I","OK079104",10602,104.2170451,2020,"Bangladesh","Bangladesh","OK079104",2020
823,"MZ544585.1|2019-03","3III_B","3III_B","3III","MZ544585",10173,100,2019,"Kenya: Mombasa","Kenya","MZ544585",2019
824,"MZ544586.1|2019-03","3III_B","3III_B","3III","MZ544586",10173,100,2019,"Kenya: Mombasa","Kenya","MZ544586",2019
826,"MZ544588.1|2019-03","3III_B","3III_B","3III","MZ544588",10173,100,2019,"Kenya: Mombasa","Kenya","MZ544588",2019
827,"JX669498.1|2004","3III_C.2","3III_C","3III","JX669498",10707,105.249189,2004,"Brazil: Pernambuco","Brazil","JX669498",2004
828,"JX669499.1|2004","3III_C.2","3III_C","3III","JX669499",10707,105.249189,2004,"Brazil: Pernambuco","Brazil","JX669499",2004
829,"MW192822.1|2016-08","3III_B","3III_B","3III","MW192822",10571,103.9123169,2016,"India","India","MW192822",2016
829,"JX669500.1|2005","3III_C.2","3III_C","3III","JX669500",10707,105.249189,2005,"Brazil: Pernambuco","Brazil","JX669500",2005
830,"JX669501.1|2005","3III_C.2","3III_C","3III","JX669501",10707,105.249189,2005,"Brazil: Pernambuco","Brazil","JX669501",2005
831,"MW192824.1|2017-08","3III_B","3III_B","3III","MW192824",10571,103.9123169,2017,"India","India","MW192824",2017
832,"MZ008468.1|2014","3III_C.2.1","3III_C","3III","MZ008468",10640,104.5905829,2014,"Nicaragua","Nicaragua","MZ008468",2014
832,"JX669503.1|2005","3III_C.2","3III_C","3III","JX669503",10707,105.249189,2005,"Brazil: Pernambuco","Brazil","JX669503",2005
833,"MZ008469.1|2013","3III_C.2.1","3III_C","3III","MZ008469",10170,99.97051017,2013,"Nicaragua","Nicaragua","MZ008469",2013
834,"MZ008470.1|2013","3III_C.2.1","3III_C","3III","MZ008470",10170,99.97051017,2013,"Nicaragua","Nicaragua","MZ008470",2013
838,"MZ008474.1|2013","3III_C.2.1","3III_C","3III","MZ008474",10170,99.97051017,2013,"Nicaragua","Nicaragua","MZ008474",2013
840,"MZ008476.1|2014","3III_C.2.1","3III_C","3III","MZ008476",10170,99.97051017,2014,"Nicaragua","Nicaragua","MZ008476",2014
840,"JQ920476.1|1991-08-09","3I_B","3I_B","3I","JQ920476",10671,104.8953111,1991,"French Polynesia: Tahiti","French Polynesia","JQ920476",1991
841,"JQ920477.1|1993-04-20","3I_B","3I_B","3I","JQ920477",10671,104.8953111,1993,"French Polynesia","French Polynesia","JQ920477",1993
842,"JQ920478.1|1995-07-19","3I_B","3I_B","3I","JQ920478",10671,104.8953111,1995,"French Polynesia: Tahiti","French Polynesia","JQ920478",1995
843,"MW945427.1|1963","Outgroup","Outgroup","Outgroup","MW945427",10173,100,1963,"Puerto Rico","USA","MW945427",1963
843,"JQ920479.1|1996-02-15","3I_B","3I_B","3I","JQ920479",10671,104.8953111,1996,"French Polynesia: Tahiti","French Polynesia","JQ920479",1996
