"index","seqName","clade","major_lineage","genotype","otherName","seqLength","X.cds","year","geo_location","country","strain","date"
11,"MW793679.1|2017-09","1I_H.1","1I_H","1I","MW793679",10543,103.5759898,2017,"Myanmar: Yangon","Myanmar","MW793679",2017
25,"MW793693.1|2018-06","1I_H.1","1I_H","1I","MW793693",10543,103.5759898,2018,"Myanmar: Yangon","Myanmar","MW793693",2018
31,"MW793699.1|2018-12","1I_H.1","1I_H","1I","MW793699",10543,103.5759898,2018,"Myanmar: Yangon","Myanmar","MW793699",2018
34,"MW793702.1|2018-10","1I_H.1","1I_H","1I","MW793702",10543,103.5759898,2018,"Myanmar: Yangon","Myanmar","MW793702",2018
41,"MW793709.1|2018-07","1I_J","1I_J","1I","MW793709",10543,103.5759898,2018,"Myanmar: Yangon","Myanmar","MW793709",2018
42,"MW793710.1|2019-11","1I_K.1.1","1I_K","1I","MW793710",10543,103.5759898,2019,"Myanmar: Yangon","Myanmar","MW793710",2019
44,"OL752439.1|2020-06-29","1I_K.2","1I_K","1I","OL752439",8321,81.74673347,2020,"Sri Lanka","Sri Lanka","OL752439",2020
45,"OL587817.1|2020-09-16","1III_A.4","1III_A","1III","OL587817",8320,81.73690932,2020,"Sri Lanka","Sri Lanka","OL587817",2020
46,"MZ857203.1|2010","1I_H","1I_H","1I","MZ857203",10179,100,2010,"Gambia","Gambia","MZ857203",2010
47,"MZ857205.1|2013","1VII_A","1VII_A","1VII","MZ857205",10179,100,2013,"Angola","Angola","MZ857205",2013
48,"MZ857206.1|2013","1I_B","1I_B","1I","MZ857206",10179,100,2013,"Kenya","Kenya","MZ857206",2013
49,"MZ857216.1|2015","1III_A","1III_A","1III","MZ857216",10179,100,2015,"Eritrea","Eritrea","MZ857216",2015
50,"MZ857223.1|2006","1I_B","1I_B","1I","MZ857223",10179,100,2006,"Indonesia","Indonesia","MZ857223",2006
51,"MZ857224.1|1990-05-23","1I_B","1I_B","1I","MZ857224",10179,100,1990,"Thailand","Thailand","MZ857224",1990
52,"MZ857227.1|1992-02-12","1I_B","1I_B","1I","MZ857227",10179,100,1992,"Thailand","Thailand","MZ857227",1992
53,"OK040059.1|2016","1III_A","1III_A","1III","OK040059",10161,99.82316534,2016,"Kenya","Kenya","OK040059",2016
54,"OK040060.1|2011","1I_B","1I_B","1I","OK040060",10173,99.94105511,2011,"Somalia","Somalia","OK040060",2011
55,"OL411495.1|2020-07","1I_K.1.1","1I_K","1I","OL411495",10682,104.9415463,2020,"Cambodia","Cambodia","OL411495",2020
63,"MW165877.1|2005-11","1I_K","1I_K","1I","MW165877",10705,105.1675017,2005,"Thailand","Thailand","MW165877",2005
66,"OK562744.1|2019-09-26","1I_K.1.1","1I_K","1I","OK562744",10731,105.4229296,2019,"China","China","OK562744",2019
71,"MZ619039.1|2019-11-29","1I_K.1.1","1I_K","1I","MZ619039",10725,105.3639847,2019,"Thailand: Bangkok","Thailand","MZ619039",2019
77,"MZ312923.1|2018-08-27","1III_A","1III_A","1III","MZ312923",10713,105.2460949,2018,"India","India","MZ312923",2018
79,"MZ312925.1|2018-09-05","1III_A","1III_A","1III","MZ312925",10482,102.9767168,2018,"India","India","MZ312925",2018
108,"OK159958.1|2019-07","1I_E.1","1I_E","1I","OK159958",10680,104.921898,2019,"Cambodia","Cambodia","OK159958",2019
110,"OK159960.1|2020-02","1I_E.1","1I_E","1I","OK159960",10641,104.5387563,2020,"Cambodia","Cambodia","OK159960",2020
111,"OK159961.1|2020-02","1I_E.1","1I_E","1I","OK159961",10646,104.587877,2020,"Cambodia","Cambodia","OK159961",2020
128,"MZ945530.1|2020-11-18","1V_D.1","1V_D","1V","MZ945530",10389,102.063071,2020,"USA: Texas","USA","MZ945530",2020
129,"MZ773407.1|2019-09","1V_D.1","1V_D","1V","MZ773407",10669,104.8138324,2019,"Colombia","Colombia","MZ773407",2019
131,"MW315172.1|2013-04-21","1I_E","1I_E","1I","MW315172",10735,105.4622262,2013,"New Caledonia","New Caledonia","MW315172",2013
133,"MW315174.1|2014-06-14","1I_E","1I_E","1I","MW315174",10719,105.3050398,2014,"New Caledonia","New Caledonia","MW315174",2014
134,"MW315175.1|2016-02-01","1I_E.2","1I_E","1I","MW315175",10741,105.521171,2016,"New Caledonia","New Caledonia","MW315175",2016
136,"MW315177.1|2016-04-18","1I_E.2","1I_E","1I","MW315177",10735,105.4622262,2016,"New Caledonia","New Caledonia","MW315177",2016
145,"MW315186.1|2017-03-08","1I_E.2","1I_E","1I","MW315186",10723,105.3443364,2017,"New Caledonia","New Caledonia","MW315186",2017
146,"MW315187.1|2017-03-17","1I_E.2","1I_E","1I","MW315187",10700,105.118381,2017,"New Caledonia","New Caledonia","MW315187",2017
147,"MW315188.1|2017-03-17","1I_E.2","1I_E","1I","MW315188",10735,105.4622262,2017,"New Caledonia","New Caledonia","MW315188",2017
155,"MW265664.1|2016-04-06","1I_E.4","1I_E","1I","MW265664",10678,104.9022497,2016,"Cambodia: Mondulkiri","Cambodia","MW265664",2016
157,"MW265666.1|2016-08-22","1I_E.4","1I_E","1I","MW265666",10674,104.8629531,2016,"Cambodia: Kampong Cham","Cambodia","MW265666",2016
158,"MW265667.1|2016-02-09","1I_E","1I_E","1I","MW265667",10605,104.1850869,2016,"Cambodia: Seam Reap","Cambodia","MW265667",2016
159,"MW265668.1|2011-05-23","1I_E","1I_E","1I","MW265668",10235,100.5501523,2011,"Cambodia: Battambong","Cambodia","MW265668",2011
160,"MW265669.1|2011-02-06","1I_E","1I_E","1I","MW265669",10468,102.8391787,2011,"Cambodia: Prey Veng","Cambodia","MW265669",2011
161,"MW265670.1|2012-01-19","1I_E","1I_E","1I","MW265670",10627,104.4012182,2012,"Cambodia: Phnom Penh","Cambodia","MW265670",2012
162,"MW265671.1|2012-04-29","1I_E","1I_E","1I","MW265671",10675,104.8727773,2012,"Cambodia: Battambong","Cambodia","MW265671",2012
163,"MW265672.1|2013-01-28","1I_E","1I_E","1I","MW265672",10230,100.5010315,2013,"Cambodia: Phnom Penh","Cambodia","MW265672",2013
165,"MW265674.1|2014-06-25","1I_E","1I_E","1I","MW265674",10442,102.5837509,2014,"Cambodia: Takeo","Cambodia","MW265674",2014
166,"MW265675.1|2014-08-07","1I_E","1I_E","1I","MW265675",10606,104.1949111,2014,"Cambodia: Kampong Speu","Cambodia","MW265675",2014
167,"MW265676.1|2014-11-25","1I_E.4","1I_E","1I","MW265676",10587,104.0082523,2014,"Cambodia: Phnom Penh","Cambodia","MW265676",2014
168,"MW265677.1|2015-06-19","1I_E","1I_E","1I","MW265677",10562,103.7626486,2015,"Cambodia: Battambong","Cambodia","MW265677",2015
169,"MW265678.1|2015-09-28","1I_E","1I_E","1I","MW265678",10432,102.4855094,2015,"Cambodia: Kampong Cham","Cambodia","MW265678",2015
170,"MW265679.1|2015-10-06","1I_E.1","1I_E","1I","MW265679",10604,104.1752628,2015,"Cambodia: Kampong Cham","Cambodia","MW265679",2015
171,"MW265682.1|2009-01-05","1IV_A","1IV_A","1IV","MW265682",10547,103.6152864,2009,"New Caledonia","New Caledonia","MW265682",2009
172,"MW265683.1|2009-01-06","1IV_A","1IV_A","1IV","MW265683",10605,104.1850869,2009,"New Caledonia","New Caledonia","MW265683",2009
173,"MW265684.1|2009-01-08","1IV_A","1IV_A","1IV","MW265684",10553,103.6742313,2009,"New Caledonia","New Caledonia","MW265684",2009
175,"MW265686.1|2010-08-08","1IV_A","1IV_A","1IV","MW265686",10639,104.519108,2010,"New Caledonia","New Caledonia","MW265686",2010
176,"MW265687.1|2012-02-17","1I_E","1I_E","1I","MW265687",10474,102.8981236,2012,"New Caledonia","New Caledonia","MW265687",2012
177,"MW265688.1|2012-02-17","1IV_A","1IV_A","1IV","MW265688",10584,103.9787798,2012,"New Caledonia","New Caledonia","MW265688",2012
179,"MW265690.1|2012-03-27","1I_E","1I_E","1I","MW265690",10180,100.0098241,2012,"New Caledonia","New Caledonia","MW265690",2012
180,"MW265691.1|2012-04-24","1IV_A","1IV_A","1IV","MW265691",10550,103.6447588,2012,"New Caledonia","New Caledonia","MW265691",2012
181,"MW265692.1|2012-04-26","1I_E","1I_E","1I","MW265692",10618,104.3128009,2012,"New Caledonia","New Caledonia","MW265692",2012
182,"MW265693.1|2012-04-28","1IV_A","1IV_A","1IV","MW265693",10268,100.8743492,2012,"New Caledonia","New Caledonia","MW265693",2012
186,"MW265697.1|2013-03-13","1I_E","1I_E","1I","MW265697",10626,104.391394,2013,"New Caledonia","New Caledonia","MW265697",2013
187,"MW265698.1|2013-03-13","1I_E","1I_E","1I","MW265698",10603,104.1654386,2013,"New Caledonia","New Caledonia","MW265698",2013
190,"MW265701.1|2014-02-17","1I_E","1I_E","1I","MW265701",10631,104.4405148,2014,"New Caledonia","New Caledonia","MW265701",2014
192,"MW265703.1|2014-04-01","1I_E","1I_E","1I","MW265703",10608,104.2145594,2014,"New Caledonia","New Caledonia","MW265703",2014
199,"MW265710.1|2016-04-27","1I_E.2","1I_E","1I","MW265710",10450,102.662344,2016,"New Caledonia","New Caledonia","MW265710",2016
208,"MW191724.1|2017-08","1III_A","1III_A","1III","MW191724",10533,103.4777483,2017,"India","India","MW191724",2017
209,"MW191725.1|2017-09","1III_A","1III_A","1III","MW191725",10533,103.4777483,2017,"India","India","MW191725",2017
210,"MZ343259.1|2015-11","1V_B","1V_B","1V","MZ343259",10613,104.2636801,2015,"Mexico","Mexico","MZ343259",2015
211,"MZ291446.1|2020-08","1I_K.2","1I_K","1I","MZ291446",10617,104.3029767,2020,"Italy","Italy","MZ291446",2020
214,"MZ008440.1|2013","1V_C","1V_C","1V","MZ008440",10628,104.4110423,2013,"Nicaragua","Nicaragua","MZ008440",2013
220,"MZ008446.1|2013","1V_C","1V_C","1V","MZ008446",10721,105.3246881,2013,"Nicaragua","Nicaragua","MZ008446",2013
222,"MZ008448.1|2013","1V_B","1V_B","1V","MZ008448",10732,105.4327537,2013,"Nicaragua","Nicaragua","MZ008448",2013
223,"MZ008449.1|2013","1V_B","1V_B","1V","MZ008449",10693,105.0496119,2013,"Nicaragua","Nicaragua","MZ008449",2013
225,"MZ008451.1|2013","1V_B","1V_B","1V","MZ008451",10689,105.0103154,2013,"Nicaragua","Nicaragua","MZ008451",2013
226,"MZ008452.1|2014","1V_B","1V_B","1V","MZ008452",10678,104.9022497,2014,"Nicaragua","Nicaragua","MZ008452",2014
227,"MZ008453.1|2013","1V_C","1V_C","1V","MZ008453",10630,104.4306906,2013,"Nicaragua","Nicaragua","MZ008453",2013
229,"MW945426.1|2006","1V_E","1V_E","1V","MW945426",10179,100,2006,"Puerto Rico","USA","MW945426",2006
231,"MW945773.1|2001","1I_A","1I_A","1I","MW945773",10179,100,2001,"Thailand","Thailand","MW945773",2001
237,"MW945779.1|1995","1I_B","1I_B","1I","MW945779",10179,100,1995,"Thailand","Thailand","MW945779",1995
239,"MW945781.1|1994","1I_B","1I_B","1I","MW945781",10179,100,1994,"Thailand","Thailand","MW945781",1994
242,"MW945784.1|2006","1I_H.1","1I_H","1I","MW945784",10179,100,2006,"Thailand","Thailand","MW945784",2006
243,"MW945785.1|2010","1I_H.1","1I_H","1I","MW945785",10179,100,2010,"Thailand","Thailand","MW945785",2010
244,"MW945786.1|2006","1I_J","1I_J","1I","MW945786",10179,100,2006,"Thailand","Thailand","MW945786",2006
245,"MW945787.1|2003","1I_H","1I_H","1I","MW945787",10179,100,2003,"Thailand","Thailand","MW945787",2003
249,"MW945791.1|1999","1I_F","1I_F","1I","MW945791",10179,100,1999,"Thailand","Thailand","MW945791",1999
253,"MW945795.1|1997","1I","1I","1I","MW945795",10179,100,1997,"Thailand","Thailand","MW945795",1997
256,"MW945798.1|1999","1I_K","1I_K","1I","MW945798",10179,100,1999,"Thailand","Thailand","MW945798",1999
258,"MW945800.1|2004","1I_H","1I_H","1I","MW945800",10179,100,2004,"Thailand","Thailand","MW945800",2004
259,"MW945801.1|1998","1I_G","1I_G","1I","MW945801",10179,100,1998,"Thailand","Thailand","MW945801",1998
260,"MW945802.1|2010","1I_K","1I_K","1I","MW945802",10179,100,2010,"Thailand","Thailand","MW945802",2010
267,"MW945809.1|1995","1I_H","1I_H","1I","MW945809",10179,100,1995,"Thailand","Thailand","MW945809",1995
268,"MW945810.1|2013","1I_H.1","1I_H","1I","MW945810",10179,100,2013,"Thailand","Thailand","MW945810",2013
269,"MW945811.1|2005","1I_J","1I_J","1I","MW945811",10179,100,2005,"Thailand","Thailand","MW945811",2005
271,"MW945813.1|1997","1I","1I","1I","MW945813",10179,100,1997,"Thailand","Thailand","MW945813",1997
272,"MW945814.1|2014","1I_K","1I_K","1I","MW945814",10179,100,2014,"Thailand","Thailand","MW945814",2014
273,"MW945815.1|2005","1I_J","1I_J","1I","MW945815",10179,100,2005,"Thailand","Thailand","MW945815",2005
275,"MW945817.1|2012","1I_H.1","1I_H","1I","MW945817",10179,100,2012,"Thailand","Thailand","MW945817",2012
278,"MW945820.1|1995","1I_K","1I_K","1I","MW945820",10179,100,1995,"Thailand","Thailand","MW945820",1995
280,"MW945822.1|2000","1I","1I","1I","MW945822",10179,100,2000,"Thailand","Thailand","MW945822",2000
282,"MW945824.1|2004","1I_K","1I_K","1I","MW945824",10179,100,2004,"Thailand","Thailand","MW945824",2004
284,"MW945826.1|1997","1I_A","1I_A","1I","MW945826",10179,100,1997,"Thailand","Thailand","MW945826",1997
287,"MW945829.1|1995","1I_B","1I_B","1I","MW945829",10179,100,1995,"Thailand","Thailand","MW945829",1995
288,"MW945830.1|1996","1I","1I","1I","MW945830",10179,100,1996,"Thailand","Thailand","MW945830",1996
291,"MW945833.1|2012","1I_J","1I_J","1I","MW945833",10179,100,2012,"Thailand","Thailand","MW945833",2012
292,"MW945834.1|1996","1I_A","1I_A","1I","MW945834",10179,100,1996,"Thailand","Thailand","MW945834",1996
293,"MW945835.1|1997","1I_A","1I_A","1I","MW945835",10179,100,1997,"Thailand","Thailand","MW945835",1997
298,"MW945840.1|1994","1I_B","1I_B","1I","MW945840",10179,100,1994,"Thailand","Thailand","MW945840",1994
302,"MW945844.1|1964","1II","1II","1II","MW945844",10179,100,1964,"Thailand","Thailand","MW945844",1964
304,"MW945846.1|1999","1I_H","1I_H","1I","MW945846",10179,100,1999,"Thailand","Thailand","MW945846",1999
305,"MW945847.1|1998","1I_G","1I_G","1I","MW945847",10179,100,1998,"Thailand","Thailand","MW945847",1998
310,"MW945852.1|2012","1I_E","1I_E","1I","MW945852",10179,100,2012,"Thailand","Thailand","MW945852",2012
311,"MW945853.1|1999","1I","1I","1I","MW945853",10179,100,1999,"Thailand","Thailand","MW945853",1999
314,"MW945856.1|2005","1I_J","1I_J","1I","MW945856",10179,100,2005,"Myanmar","Myanmar","MW945856",2005
324,"MW945866.1|1997","1I_G","1I_G","1I","MW945866",10179,100,1997,"Thailand","Thailand","MW945866",1997
325,"MW945867.1|1994","1I_A","1I_A","1I","MW945867",10179,100,1994,"Thailand","Thailand","MW945867",1994
328,"MW945870.1|1999","1I","1I","1I","MW945870",10179,100,1999,"Thailand","Thailand","MW945870",1999
337,"MW945879.1|1994","1I_B","1I_B","1I","MW945879",10179,100,1994,"Thailand","Thailand","MW945879",1994
339,"MW945881.1|1996","1I_G","1I_G","1I","MW945881",10179,100,1996,"Thailand","Thailand","MW945881",1996
340,"MW945882.1|2000","1I_J","1I_J","1I","MW945882",10179,100,2000,"Thailand","Thailand","MW945882",2000
341,"MW945883.1|2013","1I_H.1","1I_H","1I","MW945883",10179,100,2013,"Thailand","Thailand","MW945883",2013
343,"MW945885.1|2004","1I_K","1I_K","1I","MW945885",10179,100,2004,"Thailand","Thailand","MW945885",2004
345,"MW945887.1|2007","1I_K","1I_K","1I","MW945887",10179,100,2007,"Thailand","Thailand","MW945887",2007
347,"MW945889.1|1998","1I_F","1I_F","1I","MW945889",10179,100,1998,"Thailand","Thailand","MW945889",1998
348,"MW945890.1|1999","1I_F","1I_F","1I","MW945890",10179,100,1999,"Thailand","Thailand","MW945890",1999
350,"MW945892.1|1996","1I","1I","1I","MW945892",10179,100,1996,"Thailand","Thailand","MW945892",1996
354,"MW945896.1|1998","1I","1I","1I","MW945896",10179,100,1998,"Thailand","Thailand","MW945896",1998
358,"MW945900.1|2000","1I_A","1I_A","1I","MW945900",10179,100,2000,"Thailand","Thailand","MW945900",2000
367,"MW945909.1|2012","1I_H.1","1I_H","1I","MW945909",10179,100,2012,"Thailand","Thailand","MW945909",2012
369,"MW945911.1|1998","1I","1I","1I","MW945911",10179,100,1998,"Thailand","Thailand","MW945911",1998
371,"MW945913.1|2010","1I_H.1","1I_H","1I","MW945913",10179,100,2010,"Thailand","Thailand","MW945913",2010
381,"MW945923.1|2001","1I_G","1I_G","1I","MW945923",10179,100,2001,"Thailand","Thailand","MW945923",2001
382,"MW945924.1|2005","1I_H","1I_H","1I","MW945924",10179,100,2005,"Thailand","Thailand","MW945924",2005
393,"MW945935.1|2014","1I_H.1","1I_H","1I","MW945935",10179,100,2014,"Thailand","Thailand","MW945935",2014
397,"MW945939.1|1995","1I_H","1I_H","1I","MW945939",10179,100,1995,"Thailand","Thailand","MW945939",1995
400,"MW945942.1|2014","1I_H.1","1I_H","1I","MW945942",10179,100,2014,"Thailand","Thailand","MW945942",2014
401,"MW945943.1|2014","1I_H.1","1I_H","1I","MW945943",10179,100,2014,"Thailand","Thailand","MW945943",2014
404,"MW945946.1|2014","1I_K.3","1I_K","1I","MW945946",10179,100,2014,"Thailand","Thailand","MW945946",2014
410,"MW945952.1|1974","1IV_B","1IV_B","1IV","MW945952",10179,100,1974,"Nauru","Nauru","MW945952",1974
417,"MW945959.1|2014","1I_K","1I_K","1I","MW945959",10179,100,2014,"Thailand","Thailand","MW945959",2014
421,"MW945963.1|2010","1I_J","1I_J","1I","MW945963",10179,100,2010,"Thailand","Thailand","MW945963",2010
423,"MW945965.1|2011","1I_H.1","1I_H","1I","MW945965",10179,100,2011,"Thailand","Thailand","MW945965",2011
426,"MW945968.1|2010","1I_J","1I_J","1I","MW945968",10179,100,2010,"Thailand","Thailand","MW945968",2010
427,"MW945969.1|2010","1I_K","1I_K","1I","MW945969",10179,100,2010,"Thailand","Thailand","MW945969",2010
429,"MW945971.1|1997","1I","1I","1I","MW945971",10179,100,1997,"Thailand","Thailand","MW945971",1997
430,"MW945972.1|1995","1I","1I","1I","MW945972",10179,100,1995,"Thailand","Thailand","MW945972",1995
431,"MW945973.1|1997","1I_H","1I_H","1I","MW945973",10179,100,1997,"Thailand","Thailand","MW945973",1997
432,"MW945974.1|2001","1I_G","1I_G","1I","MW945974",10179,100,2001,"Thailand","Thailand","MW945974",2001
433,"MW945975.1|2005","1I_K","1I_K","1I","MW945975",10179,100,2005,"Thailand","Thailand","MW945975",2005
434,"MW945976.1|1991","1I_B","1I_B","1I","MW945976",10179,100,1991,"Thailand","Thailand","MW945976",1991
435,"MW945977.1|2013","1I_E","1I_E","1I","MW945977",10179,100,2013,"Thailand","Thailand","MW945977",2013
436,"MW945978.1|2000","1I_H","1I_H","1I","MW945978",10179,100,2000,"Thailand","Thailand","MW945978",2000
438,"MW945980.1|2005","1I_F","1I_F","1I","MW945980",10179,100,2005,"Thailand","Thailand","MW945980",2005
444,"MW945986.1|2002","1I_G","1I_G","1I","MW945986",10179,100,2002,"Thailand","Thailand","MW945986",2002
445,"MW945987.1|1995","1I_A","1I_A","1I","MW945987",10179,100,1995,"Thailand","Thailand","MW945987",1995
447,"MW945989.1|1994","1I","1I","1I","MW945989",10179,100,1994,"Thailand","Thailand","MW945989",1994
453,"MW945995.1|2002","1I_K","1I_K","1I","MW945995",10179,100,2002,"Thailand","Thailand","MW945995",2002
463,"MW946005.1|2004","1I_H","1I_H","1I","MW946005",10179,100,2004,"Thailand","Thailand","MW946005",2004
468,"MW946010.1|1983","1III","1III","1III","MW946010",10179,100,1983,"Thailand","Thailand","MW946010",1983
470,"MW946012.1|1999","1I","1I","1I","MW946012",10179,100,1999,"Thailand","Thailand","MW946012",1999
472,"MW946014.1|1995","1I_B","1I_B","1I","MW946014",10179,100,1995,"Thailand","Thailand","MW946014",1995
477,"MW946019.1|2013","1I_J","1I_J","1I","MW946019",10179,100,2013,"Thailand","Thailand","MW946019",2013
480,"MW946022.1|2002","1I_H","1I_H","1I","MW946022",10179,100,2002,"Thailand","Thailand","MW946022",2002
483,"MW946025.1|2004","1I_H","1I_H","1I","MW946025",10179,100,2004,"Thailand","Thailand","MW946025",2004
484,"MW946026.1|2012","1I_J","1I_J","1I","MW946026",10179,100,2012,"Thailand","Thailand","MW946026",2012
488,"MW946030.1|1980","1III","1III","1III","MW946030",10179,100,1980,"Thailand","Thailand","MW946030",1980
495,"MW946037.1|2003","1I_H","1I_H","1I","MW946037",10179,100,2003,"Thailand","Thailand","MW946037",2003
496,"MW946038.1|1988","1I_B","1I_B","1I","MW946038",10179,100,1988,"Thailand","Thailand","MW946038",1988
499,"MW946041.1|2011","1I_K.5","1I_K","1I","MW946041",10179,100,2011,"Thailand","Thailand","MW946041",2011
503,"MW946045.1|1998","1I_A","1I_A","1I","MW946045",10179,100,1998,"Thailand","Thailand","MW946045",1998
506,"MW946048.1|1996","1I_A","1I_A","1I","MW946048",10179,100,1996,"Thailand","Thailand","MW946048",1996
511,"MW946053.1|2010","1V_E","1V_E","1V","MW946053",10179,100,2010,"Bolivia","Bolivia","MW946053",2010
513,"MW946055.1|2003","1I_F","1I_F","1I","MW946055",10179,100,2003,"Thailand","Thailand","MW946055",2003
516,"MW946058.1|2000","1V","1V","1V","MW946058",10179,100,2000,"Venezuela","Venezuela","MW946058",2000
520,"MW946062.1|1997","1I_G","1I_G","1I","MW946062",10179,100,1997,"Thailand","Thailand","MW946062",1997
523,"MW946065.1|1996","1I_B","1I_B","1I","MW946065",10179,100,1996,"Thailand","Thailand","MW946065",1996
529,"MW946071.1|1996","1I_A","1I_A","1I","MW946071",10179,100,1996,"Thailand","Thailand","MW946071",1996
533,"MW946075.1|2010","1I_F","1I_F","1I","MW946075",10179,100,2010,"Thailand","Thailand","MW946075",2010
536,"MW946078.1|2013","1I_H.1","1I_H","1I","MW946078",10179,100,2013,"Thailand","Thailand","MW946078",2013
537,"MW946079.1|1980","1III","1III","1III","MW946079",10179,100,1980,"Thailand","Thailand","MW946079",1980
543,"MW946085.1|2002","1I","1I","1I","MW946085",10179,100,2002,"Thailand","Thailand","MW946085",2002
556,"MW946098.1|1994","1I_A","1I_A","1I","MW946098",10179,100,1994,"Thailand","Thailand","MW946098",1994
557,"MW946099.1|1997","1I_F","1I_F","1I","MW946099",10179,100,1997,"Thailand","Thailand","MW946099",1997
558,"MW946100.1|1994","1I","1I","1I","MW946100",10179,100,1994,"Thailand","Thailand","MW946100",1994
560,"MW946102.1|1994","1I","1I","1I","MW946102",10179,100,1994,"Thailand","Thailand","MW946102",1994
562,"MW946104.1|1995","1I_A","1I_A","1I","MW946104",10179,100,1995,"Thailand","Thailand","MW946104",1995
568,"MW946110.1|2010","1I_H","1I_H","1I","MW946110",10179,100,2010,"Thailand","Thailand","MW946110",2010
574,"MW946116.1|2006","1I_F","1I_F","1I","MW946116",10179,100,2006,"Thailand","Thailand","MW946116",2006
575,"MW946117.1|1996","1I_G","1I_G","1I","MW946117",10179,100,1996,"Thailand","Thailand","MW946117",1996
576,"MW946118.1|2013","1I_K","1I_K","1I","MW946118",10179,100,2013,"Thailand","Thailand","MW946118",2013
577,"MW946119.1|1994","1I_A","1I_A","1I","MW946119",10179,100,1994,"Thailand","Thailand","MW946119",1994
578,"MW946120.1|1982","1I_B","1I_B","1I","MW946120",10179,100,1982,"Thailand","Thailand","MW946120",1982
583,"MW946125.1|1997","1I_F","1I_F","1I","MW946125",10179,100,1997,"Thailand","Thailand","MW946125",1997
589,"MW946131.1|2002","1I_G","1I_G","1I","MW946131",10179,100,2002,"Thailand","Thailand","MW946131",2002
592,"MW946134.1|1996","1I","1I","1I","MW946134",10179,100,1996,"Thailand","Thailand","MW946134",1996
598,"MW946140.1|2001","1I","1I","1I","MW946140",10179,100,2001,"Thailand","Thailand","MW946140",2001
599,"MW946141.1|2006","1I_K","1I_K","1I","MW946141",10179,100,2006,"Thailand","Thailand","MW946141",2006
606,"MW946148.1|2001","1I","1I","1I","MW946148",10179,100,2001,"Thailand","Thailand","MW946148",2001
616,"MW946158.1|1999","1I_G","1I_G","1I","MW946158",10179,100,1999,"Thailand","Thailand","MW946158",1999
617,"MW946159.1|1996","1I_G","1I_G","1I","MW946159",10179,100,1996,"Thailand","Thailand","MW946159",1996
618,"MW946160.1|1998","1I_A","1I_A","1I","MW946160",10179,100,1998,"Thailand","Thailand","MW946160",1998
621,"MW946163.1|2005","1I_F","1I_F","1I","MW946163",10179,100,2005,"Thailand","Thailand","MW946163",2005
626,"MW946168.1|1995","1I_H","1I_H","1I","MW946168",10179,100,1995,"Thailand","Thailand","MW946168",1995
627,"MW946169.1|2000","1I","1I","1I","MW946169",10179,100,2000,"Thailand","Thailand","MW946169",2000
629,"MW946171.1|2005","1I_J","1I_J","1I","MW946171",10179,100,2005,"Thailand","Thailand","MW946171",2005
636,"MW946178.1|1997","1I_H","1I_H","1I","MW946178",10179,100,1997,"Thailand","Thailand","MW946178",1997
638,"MW946180.1|2013","1I_K.5","1I_K","1I","MW946180",10179,100,2013,"Thailand","Thailand","MW946180",2013
642,"MW946184.1|2012","1I_E","1I_E","1I","MW946184",10179,100,2012,"Thailand","Thailand","MW946184",2012
647,"MW946189.1|2002","1I_K","1I_K","1I","MW946189",10179,100,2002,"Thailand","Thailand","MW946189",2002
649,"MW946191.1|1998","1I_E","1I_E","1I","MW946191",10179,100,1998,"Thailand","Thailand","MW946191",1998
650,"MW946192.1|2003","1I_F","1I_F","1I","MW946192",10179,100,2003,"Thailand","Thailand","MW946192",2003
656,"MW946198.1|2005","1I_H","1I_H","1I","MW946198",10179,100,2005,"Thailand","Thailand","MW946198",2005
657,"MW946199.1|2000","1I_H","1I_H","1I","MW946199",10179,100,2000,"Thailand","Thailand","MW946199",2000
661,"MW946203.1|1995","1I_A","1I_A","1I","MW946203",10179,100,1995,"Thailand","Thailand","MW946203",1995
663,"MW946205.1|2013","1I_K","1I_K","1I","MW946205",10179,100,2013,"Thailand","Thailand","MW946205",2013
665,"MW946207.1|2000","1I_G","1I_G","1I","MW946207",10179,100,2000,"Thailand","Thailand","MW946207",2000
666,"MW946208.1|2013","1I_E","1I_E","1I","MW946208",10179,100,2013,"Thailand","Thailand","MW946208",2013
672,"MW946214.1|1996","1I_F","1I_F","1I","MW946214",10179,100,1996,"Thailand","Thailand","MW946214",1996
675,"MW946217.1|2011","1I_H.1","1I_H","1I","MW946217",10179,100,2011,"Thailand","Thailand","MW946217",2011
677,"MW946219.1|2000","1I_J","1I_J","1I","MW946219",10179,100,2000,"Thailand","Thailand","MW946219",2000
681,"MW946223.1|2003","1I_H","1I_H","1I","MW946223",10179,100,2003,"Thailand","Thailand","MW946223",2003
688,"MW946230.1|1995","1I_K","1I_K","1I","MW946230",10179,100,1995,"Thailand","Thailand","MW946230",1995
694,"MW946236.1|2001","1I_H","1I_H","1I","MW946236",10179,100,2001,"Thailand","Thailand","MW946236",2001
698,"MW946240.1|2013","1I_E","1I_E","1I","MW946240",10179,100,2013,"Thailand","Thailand","MW946240",2013
702,"MW946244.1|2013","1I_J","1I_J","1I","MW946244",10179,100,2013,"Thailand","Thailand","MW946244",2013
703,"MW946245.1|1998","1I_F","1I_F","1I","MW946245",10179,100,1998,"Thailand","Thailand","MW946245",1998
704,"MW946246.1|1997","1I_F","1I_F","1I","MW946246",10179,100,1997,"Thailand","Thailand","MW946246",1997
711,"MW946253.1|2000","1V","1V","1V","MW946253",10179,100,2000,"Peru","Peru","MW946253",2000
