index,seqName,clade,major_lineage,genotype,otherName,seqLength,%cds,year,geo_location,country,strain,date
407,OQ919693.1|2022-08-20,3III_B.3.2,3III_B,3III,OQ919693,10479,103.0079623,2022,Cuba,Cuba,OQ919693,2022
407,MN227703.1|2019-07-18,3III_B.3.1,3III_B,3III,MN227703,10642,104.6102428,2019,China: Guangzhou,China,MN227703,2019
407,EU081186.1|2005,3III_A.1,3III_A,3III,EU081186,10695,105.1312297,2005,Singapore,Singapore,EU081186,2005
408,MK894338.1|2018-02-05,3I_A.1,3I_A,3I,MK894338,10650,104.6888823,2018,China: Guangzhou,China,MK894338,2018
408,OQ868517.1|2023-03-12,3III_B.3.2,3III_B,3III,OQ868517,10673,104.914971,2023,"Brazil: Parana, Curitiba",Brazil,OQ868517,2023
408,EU081187.1|2005,3III_A.1,3III_A,3III,EU081187,10673,104.914971,2005,Singapore,Singapore,EU081187,2005
409,OQ857505.1|2022-09-01,3III_B.3.2,3III_B,3III,OQ857505,10170,99.97051017,2022,USA: Arizona,USA,OQ857505,2022
409,MK894339.1|2018-04-09,3III_B,3III_B,3III,MK894339,10650,104.6888823,2018,China: Guangzhou,China,MK894339,2018
409,EU081188.1|2005,3III_A.1,3III_A,3III,EU081188,10705,105.2295291,2005,Singapore,Singapore,EU081188,2005
410,OQ857506.1|2022-10-05,3III_B.3.2,3III_B,3III,OQ857506,10170,99.97051017,2022,USA: Arizona,USA,OQ857506,2022
410,MK894340.1|2018-10-16,3III_B.3.1,3III_B,3III,MK894340,10650,104.6888823,2018,China: Guangzhou,China,MK894340,2018
410,EU081189.1|2005,3III_A.1,3III_A,3III,EU081189,10707,105.249189,2005,Singapore,Singapore,EU081189,2005
411,OQ857507.1|2022-11-07,3III_B.3.2,3III_B,3III,OQ857507,10170,99.97051017,2022,USA: Arizona,USA,OQ857507,2022
411,MK894341.1|2018-12-30,3III_B.1,3III_B,3III,MK894341,10642,104.6102428,2018,China: Guangzhou,China,MK894341,2018
411,EU081190.1|2005,3III_A.1,3III_A,3III,EU081190,10706,105.2393591,2005,Singapore,Singapore,EU081190,2005
412,OQ836205.1|2022-10-29,3III_B.3.2,3III_B,3III,OQ836205,10170,99.97051017,2022,Puerto Rico,USA,OQ836205,2022
412,MH823209.1|2016,3I_A.1,3I_A,3I,MH823209,10707,105.249189,2016,Indonesia,Indonesia,MH823209,2016
412,EU081191.1|2005,3III_A.1,3III_A,3III,EU081191,10707,105.249189,2005,Singapore,Singapore,EU081191,2005
413,OQ836206.1|2022-08-20,3III_B.3.2,3III_B,3III,OQ836206,10170,99.97051017,2022,Puerto Rico,USA,OQ836206,2022
413,MH888332.1|2012-07-23,3II_B,3II_B,3II,MH888332,10659,104.7773518,2012,Thailand,Thailand,MH888332,2012
413,EU081192.1|2005,3III_A.1,3III_A,3III,EU081192,10673,104.914971,2005,Singapore,Singapore,EU081192,2005
414,OQ836207.1|2022-09-02,3III_B.3.2,3III_B,3III,OQ836207,10170,99.97051017,2022,Puerto Rico,USA,OQ836207,2022
414,MH888333.1|2011-01-01,3III_C.2.2,3III_C,3III,MH888333,10683,105.0132704,2011,Bolivia,Bolivia,MH888333,2011
414,EU081193.1|2005,3III_A.1,3III_A,3III,EU081193,10707,105.249189,2005,Singapore,Singapore,EU081193,2005
415,OQ836208.1|2022-12-27,3III_B.3.2,3III_B,3III,OQ836208,10170,99.97051017,2022,Puerto Rico,USA,OQ836208,2022
415,MG721059.2|2016,3III_A.2,3III_A,3III,MG721059,10532,103.5289492,2016,India,India,MG721059,2016
415,EU081194.1|2005,3III_A.1,3III_A,3III,EU081194,10707,105.249189,2005,Singapore,Singapore,EU081194,2005
416,OQ836209.1|2023-01-24,3III_B.3.2,3III_B,3III,OQ836209,10170,99.97051017,2023,Puerto Rico,USA,OQ836209,2023
416,MG721061.2|2016,3III_B.3,3III_B,3III,MG721061,10605,104.2465349,2016,India,India,MG721061,2016
416,EU081195.1|2005,3III_A.1,3III_A,3III,EU081195,10707,105.249189,2005,Singapore,Singapore,EU081195,2005
417,OQ836210.1|2022-07-30,3III_B.3.2,3III_B,3III,OQ836210,10170,99.97051017,2022,Puerto Rico,USA,OQ836210,2022
417,MG721064.1|2016,3III_B.1,3III_B,3III,MG721064,10285,101.1009535,2016,India,India,MG721064,2016
417,EU081196.1|2005,3III_A.1,3III_A,3III,EU081196,10675,104.9346309,2005,Singapore,Singapore,EU081196,2005
418,OQ836211.1|2022-07-27,3III_B.3.2,3III_B,3III,OQ836211,10170,99.97051017,2022,Puerto Rico,USA,OQ836211,2022
418,MH822957.2|2013,3III_B,3III_B,3III,MH822957,10619,104.3841541,2013,India,India,MH822957,2013
418,EU081197.1|2005,3III_A.1,3III_A,3III,EU081197,10707,105.249189,2005,Singapore,Singapore,EU081197,2005
419,OQ821502.1|2021-08-12,3III_C.1,3III_C,3III,OQ821502,10654,104.7282021,2021,Colombia,Colombia,OQ821502,2021
419,LC410192.1|2016-10,3III_B.1,3III_B,3III,LC410192,10667,104.8559913,2016,Thailand,Thailand,LC410192,2016
419,EU081198.1|2005,3III_A.1,3III_A,3III,EU081198,10707,105.249189,2005,Singapore,Singapore,EU081198,2005
420,OQ821503.1|2016-01-13,3III_C.1,3III_C,3III,OQ821503,10461,102.8310233,2016,Cuba,Cuba,OQ821503,2016
420,LC410193.1|2016-12,3III_B.1,3III_B,3III,LC410193,10667,104.8559913,2016,Thailand,Thailand,LC410193,2016
420,EU081199.1|2005,3III_A.1,3III_A,3III,EU081199,10707,105.249189,2005,Singapore,Singapore,EU081199,2005
421,OQ821504.1|2022-07-06,3III_B.3.2,3III_B,3III,OQ821504,10481,103.0276221,2022,Cuba,Cuba,OQ821504,2022
421,LC410194.1|2016-12,3III_B.1,3III_B,3III,LC410194,10668,104.8658213,2016,Thailand,Thailand,LC410194,2016
421,EU081200.1|2005,3III_A.1,3III_A,3III,EU081200,10707,105.249189,2005,Singapore,Singapore,EU081200,2005
422,OQ821505.1|2022-07-17,3III_B.3.2,3III_B,3III,OQ821505,10461,102.8310233,2022,Cuba,Cuba,OQ821505,2022
422,LC410195.1|2017-01,3III_B.1,3III_B,3III,LC410195,10667,104.8559913,2017,Thailand,Thailand,LC410195,2017
422,EU081201.1|2005,3III_A.1,3III_A,3III,EU081201,10707,105.249189,2005,Singapore,Singapore,EU081201,2005
423,OQ821506.1|2022-07-23,3III_B.3.2,3III_B,3III,OQ821506,10655,104.738032,2022,Cuba,Cuba,OQ821506,2022
423,EU081202.1|2005,3III_A.1,3III_A,3III,EU081202,10671,104.8953111,2005,Singapore,Singapore,EU081202,2005
423,MF682966.1|2016-09-07,3I_A.1.2,3I_A,3I,MF682966,10707,105.249189,2016,China: Yunnan,China,MF682966,2016
424,OQ821507.1|2022-07-28,3III_B.3.2,3III_B,3III,OQ821507,10481,103.0276221,2022,Cuba,Cuba,OQ821507,2022
424,EU081203.1|2005,3III_A.1,3III_A,3III,EU081203,10671,104.8953111,2005,Singapore,Singapore,EU081203,2005
424,MF682967.1|2016-09-08,3I_A.1.2,3I_A,3I,MF682967,10707,105.249189,2016,China: Yunnan,China,MF682967,2016
425,OQ821508.1|2022-07-28,3III_B.3.2,3III_B,3III,OQ821508,10653,104.7183722,2022,Cuba,Cuba,OQ821508,2022
425,EU081204.1|2005,3III_A.1,3III_A,3III,EU081204,10671,104.8953111,2005,Singapore,Singapore,EU081204,2005
425,MF682968.1|2016-09-10,3I_A.1.2,3I_A,3I,MF682968,10707,105.249189,2016,China: Yunnan,China,MF682968,2016
426,OQ821509.1|2022-08-05,3III_B.3.2,3III_B,3III,OQ821509,10653,104.7183722,2022,Cuba,Cuba,OQ821509,2022
426,EU081205.1|2005,3III_A.1,3III_A,3III,EU081205,10675,104.9346309,2005,Singapore,Singapore,EU081205,2005
426,MF682969.1|2016-09-11,3I_A.1.2,3I_A,3I,MF682969,10707,105.249189,2016,China: Yunnan,China,MF682969,2016
427,OQ821510.1|2022-08-06,3III_B.3.2,3III_B,3III,OQ821510,10632,104.5119434,2022,Cuba,Cuba,OQ821510,2022
427,EU081206.1|2005,3III_A.1,3III_A,3III,EU081206,10673,104.914971,2005,Singapore,Singapore,EU081206,2005
427,MF682970.1|2016-09-15,3I_A.1.2,3I_A,3I,MF682970,10707,105.249189,2016,China: Yunnan,China,MF682970,2016
428,OQ821511.1|2022-08-09,3III_B.3.2,3III_B,3III,OQ821511,10483,103.047282,2022,Cuba,Cuba,OQ821511,2022
428,MF682971.1|2013-07-22,3II_B,3II_B,3II,MF682971,10707,105.249189,2013,China: Yunnan,China,MF682971,2013
428,EU081207.1|2005,3III_A.1,3III_A,3III,EU081207,10707,105.249189,2005,Singapore,Singapore,EU081207,2005
429,OQ821512.1|2022-08-10,3III_B.3.2,3III_B,3III,OQ821512,10481,103.0276221,2022,Cuba,Cuba,OQ821512,2022
429,MF682972.1|2013-10-19,3II_B,3II_B,3II,MF682972,10707,105.249189,2013,China: Yunnan,China,MF682972,2013
429,EU081208.1|2005,3III_A.1,3III_A,3III,EU081208,10707,105.249189,2005,Singapore,Singapore,EU081208,2005
430,OQ821513.1|2022-08-12,3III_B.3.2,3III_B,3III,OQ821513,10536,103.5682689,2022,Cuba,Cuba,OQ821513,2022
430,EU081209.1|2005,3III_A.1,3III_A,3III,EU081209,10673,104.914971,2005,Singapore,Singapore,EU081209,2005
430,MF682973.1|2013-10-09,3II_B,3II_B,3II,MF682973,10707,105.249189,2013,China: Yunnan,China,MF682973,2013
431,OQ821514.1|2022-08-13,3III_B.3.2,3III_B,3III,OQ821514,10481,103.0276221,2022,Cuba,Cuba,OQ821514,2022
431,MF682974.1|2013-09-21,3II_B,3II_B,3II,MF682974,10707,105.249189,2013,China: Yunnan,China,MF682974,2013
431,EU081210.1|2005,3III_A.1,3III_A,3III,EU081210,10707,105.249189,2005,Singapore,Singapore,EU081210,2005
432,OQ821515.1|2022-08-14,3III_B.3.2,3III_B,3III,OQ821515,10569,103.892657,2022,Cuba,Cuba,OQ821515,2022
432,EU081211.1|2005,3III_A.1,3III_A,3III,EU081211,10675,104.9346309,2005,Singapore,Singapore,EU081211,2005
432,MF682975.1|2013-08-27,3II_B,3II_B,3II,MF682975,10707,105.249189,2013,China: Yunnan,China,MF682975,2013
433,OQ821516.1|2022-08-15,3III_B.3.2,3III_B,3III,OQ821516,10477,102.9883024,2022,Cuba,Cuba,OQ821516,2022
433,MH544647.1|2015-08-23,3III_C.2,3III_C,3III,MH544647,10707,105.249189,2015,Colombia,Colombia,MH544647,2015
433,EU081212.1|2005,3III_A.1,3III_A,3III,EU081212,10707,105.249189,2005,Singapore,Singapore,EU081212,2005
434,OQ821517.1|2022-08-16,3III_B.3.2,3III_B,3III,OQ821517,10483,103.047282,2022,Cuba,Cuba,OQ821517,2022
434,MH544649.1|2015-09-15,3III_C.1,3III_C,3III,MH544649,10707,105.249189,2015,Colombia,Colombia,MH544649,2015
434,EU081213.1|2005,3III_A.1,3III_A,3III,EU081213,10707,105.249189,2005,Singapore,Singapore,EU081213,2005
435,OQ821518.1|2022-08-18,3III_B.3.2,3III_B,3III,OQ821518,10654,104.7282021,2022,Cuba,Cuba,OQ821518,2022
435,EU081214.1|2005,3III_A.1,3III_A,3III,EU081214,10707,105.249189,2005,Singapore,Singapore,EU081214,2005
435,MH544650.1|2015-09-07,3III_C.1,3III_C,3III,MH544650,10708,105.259019,2015,Colombia,Colombia,MH544650,2015
436,OQ821519.1|2022-08-18,3III_B.3.2,3III_B,3III,OQ821519,10655,104.738032,2022,Cuba,Cuba,OQ821519,2022
436,EU081215.1|2005,3III_A.1,3III_A,3III,EU081215,10675,104.9346309,2005,Singapore,Singapore,EU081215,2005
436,MH544651.1|2016-04-16,3III_C.2,3III_C,3III,MH544651,10706,105.2393591,2016,Colombia,Colombia,MH544651,2016
437,OQ821520.1|2022-08-18,3III_B.3.2,3III_B,3III,OQ821520,10653,104.7183722,2022,Cuba,Cuba,OQ821520,2022
437,MH450296.1|2015-09-23,3III_C.1,3III_C,3III,MH450296,10673,104.914971,2015,Venezuela: Carabobo,Venezuela,MH450296,2015
437,EU081216.1|2005,3III_A.1,3III_A,3III,EU081216,10675,104.9346309,2005,Singapore,Singapore,EU081216,2005
438,OQ821521.1|2022-08-18,3III_B.3.2,3III_B,3III,OQ821521,10483,103.047282,2022,Cuba,Cuba,OQ821521,2022
438,MH450298.1|2015-09-30,3III_C.1,3III_C,3III,MH450298,10570,103.902487,2015,Venezuela: Carabobo,Venezuela,MH450298,2015
438,EU081217.1|2005,3III_A.1,3III_A,3III,EU081217,10707,105.249189,2005,Singapore,Singapore,EU081217,2005
439,OQ821522.1|2022-08-18,3III_B.3.2,3III_B,3III,OQ821522,10481,103.0276221,2022,Cuba,Cuba,OQ821522,2022
439,MH450299.1|2015-10-05,3III_C.1,3III_C,3III,MH450299,10678,104.9641207,2015,Venezuela: Carabobo,Venezuela,MH450299,2015
439,EU081218.1|2005,3III_A.1,3III_A,3III,EU081218,10707,105.249189,2005,Singapore,Singapore,EU081218,2005
440,OQ821523.1|2022-08-18,3III_B.3.2,3III_B,3III,OQ821523,10481,103.0276221,2022,Cuba,Cuba,OQ821523,2022
440,MH450311.1|2010-08-27,3III_C.1,3III_C,3III,MH450311,10684,105.0231004,2010,Venezuela: Aragua,Venezuela,MH450311,2010
440,EU081219.1|2005,3III_A.1,3III_A,3III,EU081219,10707,105.249189,2005,Singapore,Singapore,EU081219,2005
441,OQ821524.1|2022-08-20,3III_B.3.2,3III_B,3III,OQ821524,10481,103.0276221,2022,Cuba,Cuba,OQ821524,2022
441,MF004386.1|2012-10-04,3I_A,3I_A,3I,MF004386,10659,104.7773518,2012,Malaysia,Malaysia,MF004386,2012
441,EU081220.1|2005,3III_A.1,3III_A,3III,EU081220,10707,105.249189,2005,Singapore,Singapore,EU081220,2005
442,OQ821525.1|2022-08-21,3III_B.3.2,3III_B,3III,OQ821525,10483,103.047282,2022,Cuba,Cuba,OQ821525,2022
442,KY794786.1|2010-10-27,3I_A,3I_A,3I,KY794786,10643,104.6200727,2010,Papua New Guinea: Lihir,Papua New Guinea,KY794786,2010
442,EU081221.1|2005,3I_A,3I_A,3I,EU081221,10706,105.2393591,2005,Singapore,Singapore,EU081221,2005
443,OQ821526.1|2022-08-23,3III_B.3.2,3III_B,3III,OQ821526,10470,102.9194928,2022,Cuba,Cuba,OQ821526,2022
443,KY794787.1|2007-10-09,3I_A,3I_A,3I,KY794787,10617,104.3644942,2007,Papua New Guinea: Madang,Papua New Guinea,KY794787,2007
443,EU081222.1|2005,3III_A.1,3III_A,3III,EU081222,10707,105.249189,2005,Singapore,Singapore,EU081222,2005
444,OQ821527.1|2022-08-23,3III_B.3.2,3III_B,3III,OQ821527,10481,103.0276221,2022,Cuba,Cuba,OQ821527,2022
444,KY794788.1|2008-04-24,3I_A,3I_A,3I,KY794788,10590,104.0990858,2008,Papua New Guinea: Madang,Papua New Guinea,KY794788,2008
444,EU081223.1|2005,3I_A,3I_A,3I,EU081223,10706,105.2393591,2005,Singapore,Singapore,EU081223,2005
445,OQ821528.1|2022-08-24,3III_B.3.2,3III_B,3III,OQ821528,10481,103.0276221,2022,Cuba,Cuba,OQ821528,2022
445,KY794789.1|2008-05-21,3I_A,3I_A,3I,KY794789,10634,104.5316033,2008,Papua New Guinea: Madang,Papua New Guinea,KY794789,2008
445,EU081224.1|2005,3III_A.1,3III_A,3III,EU081224,10675,104.9346309,2005,Singapore,Singapore,EU081224,2005
446,OQ821529.1|2022-08-24,3III_B.3.2,3III_B,3III,OQ821529,10509,103.3028605,2022,Cuba,Cuba,OQ821529,2022
446,KY794790.1|2008-06-06,3I_A,3I_A,3I,KY794790,10634,104.5316033,2008,Papua New Guinea: Madang,Papua New Guinea,KY794790,2008
446,EU081225.1|2005,3III_A.1,3III_A,3III,EU081225,10707,105.249189,2005,Singapore,Singapore,EU081225,2005
447,OQ821530.1|2022-08-24,3III_B.3.2,3III_B,3III,OQ821530,10568,103.8828271,2022,Cuba,Cuba,OQ821530,2022
447,KY849761.1|2010-07-27,3II_B,3II_B,3II,KY849761,10660,104.7871818,2010,Laos: Vientiane,Laos,KY849761,2010
447,DQ675519.1|1995,3I,3I,3I,DQ675519,10707,105.249189,1995,Taiwan,Taiwan,DQ675519,1995
448,KY849769.1|2010-08-09,3II_B,3II_B,3II,KY849769,10645,104.6397326,2010,Laos: Vientiane,Laos,KY849769,2010
448,OQ821531.1|2022-08-28,3III_B.3.2,3III_B,3III,OQ821531,10653,104.7183722,2022,Cuba,Cuba,OQ821531,2022
448,DQ675520.1|1998,3II,3II,3II,DQ675520,10706,105.2393591,1998,Indonesia,Indonesia,DQ675520,1998
449,OQ821532.1|2022-08-30,3III_B.3.2,3III_B,3III,OQ821532,10608,104.2760248,2022,Cuba,Cuba,OQ821532,2022
449,KY849770.1|2010-08-12,3II_B,3II_B,3II,KY849770,10659,104.7773518,2010,Laos: Vientiane,Laos,KY849770,2010
449,DQ675521.1|1998,3II_A,3II_A,3II,DQ675521,10707,105.249189,1998,Taiwan,Taiwan,DQ675521,1998
450,OQ821533.1|2022-08-31,3III_B.3.2,3III_B,3III,OQ821533,10653,104.7183722,2022,Cuba,Cuba,OQ821533,2022
450,KY849771.1|2010-05-26,3II_B,3II_B,3II,KY849771,10659,104.7773518,2010,Laos: Vientiane,Laos,KY849771,2010
450,DQ675522.1|1998,3II_A,3II_A,3II,DQ675522,10707,105.249189,1998,Taiwan,Taiwan,DQ675522,1998
451,OQ821534.1|2022-08-31,3III_B.3.2,3III_B,3III,OQ821534,10608,104.2760248,2022,Cuba,Cuba,OQ821534,2022
451,KY849772.1|2010-08-24,3II_B,3II_B,3II,KY849772,10659,104.7773518,2010,Laos: Vientiane,Laos,KY849772,2010
451,DQ675523.1|1998,3II_A,3II_A,3II,DQ675523,10707,105.249189,1998,Taiwan,Taiwan,DQ675523,1998
452,OQ821535.1|2022-09-01,3III_B.3.2,3III_B,3III,OQ821535,10478,102.9981323,2022,Cuba,Cuba,OQ821535,2022
452,KY849773.1|2010-07-25,3II_B,3II_B,3II,KY849773,10659,104.7773518,2010,Laos: Vientiane,Laos,KY849773,2010
452,DQ675524.1|1998,3II_A,3II_A,3II,DQ675524,10707,105.249189,1998,Taiwan,Taiwan,DQ675524,1998
453,OQ821536.1|2022-09-03,3III_B.3.2,3III_B,3III,OQ821536,10653,104.7183722,2022,Cuba,Cuba,OQ821536,2022
453,KY849774.1|2010-10-21,3II_B,3II_B,3II,KY849774,10660,104.7871818,2010,Laos: Vientiane,Laos,KY849774,2010
453,DQ675525.1|1998,3II_A,3II_A,3II,DQ675525,10707,105.249189,1998,Taiwan,Taiwan,DQ675525,1998
454,OQ821537.1|2022-09-05,3III_B.3.2,3III_B,3III,OQ821537,10653,104.7183722,2022,Cuba,Cuba,OQ821537,2022
454,KY849775.1|2010-08-05,3II_B,3II_B,3II,KY849775,10659,104.7773518,2010,Laos: Vientiane,Laos,KY849775,2010
454,DQ675526.1|1998,3II_A,3II_A,3II,DQ675526,10707,105.249189,1998,Taiwan,Taiwan,DQ675526,1998
455,OQ821538.1|2022-09-05,3III_B.3.2,3III_B,3III,OQ821538,10461,102.8310233,2022,Cuba,Cuba,OQ821538,2022
455,KY670634.1|1998-09,3II_A,3II_A,3II,KY670634,10652,104.7085422,1998,Taiwan,Taiwan,KY670634,1998
455,DQ675527.1|1998,3II_A,3II_A,3II,DQ675527,10707,105.249189,1998,Taiwan,Taiwan,DQ675527,1998
456,KX855927.1|2014-10-15,3III_B,3III_B,3III,KX855927,10603,104.2268751,2014,India,India,KX855927,2014
456,OQ821539.1|2022-09-07,3III_B.3.2,3III_B,3III,OQ821539,10653,104.7183722,2022,Cuba,Cuba,OQ821539,2022
456,DQ675528.1|1998,3II_A,3II_A,3II,DQ675528,10707,105.249189,1998,Taiwan,Taiwan,DQ675528,1998
457,MF142763.1|2015-09,3III_B.1,3III_B,3III,MF142763,10170,99.97051017,2015,Thailand: Bangkok,Thailand,MF142763,2015
457,OQ821540.1|2022-09-08,3III_B.3.2,3III_B,3III,OQ821540,10643,104.6200727,2022,Cuba,Cuba,OQ821540,2022
457,DQ675529.1|1998,3II_A,3II_A,3II,DQ675529,10707,105.249189,1998,Taiwan,Taiwan,DQ675529,1998
458,OQ821541.1|2022-09-12,3III_B.3.2,3III_B,3III,OQ821541,10605,104.2465349,2022,Cuba,Cuba,OQ821541,2022
458,MF370226.1|2013-08-20,3III_B.1,3III_B,3III,MF370226,10627,104.4627937,2013,China,China,MF370226,2013
458,DQ675530.1|1998,3II_A,3II_A,3II,DQ675530,10707,105.249189,1998,Taiwan,Taiwan,DQ675530,1998
459,OQ821542.1|2022-09-13,3III_B.3.2,3III_B,3III,OQ821542,10478,102.9981323,2022,Cuba,Cuba,OQ821542,2022
459,KY863456.1|2016-06,3I_A,3I_A,3I,KY863456,10707,105.249189,2016,Indonesia,Indonesia,KY863456,2016
459,DQ675531.1|1998,3II_A,3II_A,3II,DQ675531,10707,105.249189,1998,Taiwan,Taiwan,DQ675531,1998
460,OQ821543.1|2022-09-13,3III_B.3.2,3III_B,3III,OQ821543,10478,102.9981323,2022,Cuba,Cuba,OQ821543,2022
460,LT898451.1|2011,3III_A.2,3III_A,3III,LT898451,10707,105.249189,2011,Malaysia,Malaysia,LT898451,2011
460,DQ675532.1|1998,3II_A,3II_A,3II,DQ675532,10707,105.249189,1998,Taiwan,Taiwan,DQ675532,1998
461,OQ821544.1|2022-09-14,3III_B.3.2,3III_B,3III,OQ821544,10507,103.2832006,2022,Cuba,Cuba,OQ821544,2022
461,LT898452.1|2011,3III_A.2,3III_A,3III,LT898452,10707,105.249189,2011,Malaysia,Malaysia,LT898452,2011
461,DQ675533.1|1999,3III_A,3III_A,3III,DQ675533,10707,105.249189,1999,Taiwan,Taiwan,DQ675533,1999
462,OQ821545.1|2022-09-15,3III_B.3.2,3III_B,3III,OQ821545,10653,104.7183722,2022,Cuba,Cuba,OQ821545,2022
462,KY921906.1|2015-06,3I_A.1,3I_A,3I,KY921906,10675,104.9346309,2015,Singapore,Singapore,KY921906,2015
462,AB214879.1|2005,3I_A,3I_A,3I,AB214879,10707,105.249189,2005,Timor-Leste,Timor-Leste,AB214879,2005
463,OQ821546.1|2022-09-17,3III_B.3.2,3III_B,3III,OQ821546,10481,103.0276221,2022,Cuba,Cuba,OQ821546,2022
463,KY921907.1|2015-04,3III_B.1,3III_B,3III,KY921907,10667,104.8559913,2015,Singapore,Singapore,KY921907,2015
463,AB214880.1|2005,3I_A,3I_A,3I,AB214880,10707,105.249189,2005,Timor-Leste,Timor-Leste,AB214880,2005
464,KY586701.1|2003,3II_A,3II_A,3II,KY586701,10233,100.5897965,2003,Thailand,Thailand,KY586701,2003
464,OQ821547.1|2022-09-17,3III_B.3.2,3III_B,3III,OQ821547,10643,104.6200727,2022,Cuba,Cuba,OQ821547,2022
464,AB214881.1|2005,3I_A,3I_A,3I,AB214881,10707,105.249189,2005,Timor-Leste,Timor-Leste,AB214881,2005
465,KY586702.1|2008,3II_A.3,3II_A,3II,KY586702,10233,100.5897965,2008,Thailand,Thailand,KY586702,2008
465,OQ821548.1|2022-09-21,3III_B.3.2,3III_B,3III,OQ821548,10481,103.0276221,2022,Cuba,Cuba,OQ821548,2022
465,AB214882.1|2005,3I_A,3I_A,3I,AB214882,10707,105.249189,2005,Timor-Leste,Timor-Leste,AB214882,2005
466,KY586703.1|2006,3II_A.3,3II_A,3II,KY586703,10238,100.6389462,2006,Thailand,Thailand,KY586703,2006
466,OQ821549.1|2022-09-22,3III_B.3.2,3III_B,3III,OQ821549,10461,102.8310233,2022,Cuba,Cuba,OQ821549,2022
466,AY744677.1|1989,3I_B,3I_B,3I,AY744677,10707,105.249189,1989,French Polynesia,French Polynesia,AY744677,1989
467,KY586704.1|2008,3II_A.3,3II_A,3II,KY586704,10233,100.5897965,2008,Thailand,Thailand,KY586704,2008
467,OQ821550.1|2022-09-22,3III_B.3.2,3III_B,3III,OQ821550,10653,104.7183722,2022,Cuba,Cuba,OQ821550,2022
467,AY744678.1|1989,3I_B,3I_B,3I,AY744678,10707,105.249189,1989,French Polynesia: Tahiti,French Polynesia,AY744678,1989
468,KY586705.1|2006,3II_A.3,3II_A,3II,KY586705,10238,100.6389462,2006,Thailand,Thailand,KY586705,2006
468,OQ821551.1|2022-09-23,3III_B.3.2,3III_B,3III,OQ821551,10481,103.0276221,2022,Cuba,Cuba,OQ821551,2022
468,AY744679.1|1989,3I_B,3I_B,3I,AY744679,10707,105.249189,1989,French Polynesia,French Polynesia,AY744679,1989
469,KY586706.1|2006,3II_A.3,3II_A,3II,KY586706,10238,100.6389462,2006,Thailand,Thailand,KY586706,2006
469,OQ821552.1|2022-09-23,3III_B.3.2,3III_B,3III,OQ821552,10653,104.7183722,2022,Cuba,Cuba,OQ821552,2022
469,AY744680.1|1989,3I_B,3I_B,3I,AY744680,10707,105.249189,1989,French Polynesia,French Polynesia,AY744680,1989
470,KY586707.1|2003,3II_A,3II_A,3II,KY586707,10238,100.6389462,2003,Thailand,Thailand,KY586707,2003
470,OQ821553.1|2022-09-23,3III_B.3.2,3III_B,3III,OQ821553,10461,102.8310233,2022,Cuba,Cuba,OQ821553,2022
470,AY744681.1|1989,3I_B,3I_B,3I,AY744681,10707,105.249189,1989,French Polynesia,French Polynesia,AY744681,1989
471,KY586708.1|2001,3II_A,3II_A,3II,KY586708,10238,100.6389462,2001,Thailand,Thailand,KY586708,2001
471,OQ821554.1|2022-09-25,3III_B.3.2,3III_B,3III,OQ821554,10653,104.7183722,2022,Cuba,Cuba,OQ821554,2022
471,AY744682.1|1989,3I_B,3I_B,3I,AY744682,10707,105.249189,1989,French Polynesia,French Polynesia,AY744682,1989
472,KY586709.1|2001,3II_A,3II_A,3II,KY586709,10238,100.6389462,2001,Thailand,Thailand,KY586709,2001
472,OQ821555.1|2022-09-25,3III_B.3.2,3III_B,3III,OQ821555,10653,104.7183722,2022,Cuba,Cuba,OQ821555,2022
472,AY744683.1|1989,3I_B,3I_B,3I,AY744683,10707,105.249189,1989,French Polynesia: Tahiti,French Polynesia,AY744683,1989
473,KY586710.1|2003,3II_A,3II_A,3II,KY586710,10233,100.5897965,2003,Thailand,Thailand,KY586710,2003
473,OQ821556.1|2022-09-25,3III_B.3.2,3III_B,3III,OQ821556,10636,104.5512631,2022,Cuba,Cuba,OQ821556,2022
473,AY744684.1|1989,3I_B,3I_B,3I,AY744684,10707,105.249189,1989,French Polynesia,French Polynesia,AY744684,1989
474,KY586711.1|2004,3II_A,3II_A,3II,KY586711,10238,100.6389462,2004,Thailand,Thailand,KY586711,2004
474,OQ821557.1|2022-09-26,3III_B.3.2,3III_B,3III,OQ821557,10478,102.9981323,2022,Cuba,Cuba,OQ821557,2022
474,AY744685.1|1989,3I_B,3I_B,3I,AY744685,10707,105.249189,1989,French Polynesia: Raiatea,French Polynesia,AY744685,1989
475,KY586712.1|2002,3II_A,3II_A,3II,KY586712,10233,100.5897965,2002,Thailand,Thailand,KY586712,2002
475,OQ821558.1|2022-09-26,3III_B.3.2,3III_B,3III,OQ821558,10653,104.7183722,2022,Cuba,Cuba,OQ821558,2022
475,AY496871.2|2002,3II_B,3II_B,3II,AY496871,10707,105.249189,2002,Bangladesh,Bangladesh,AY496871,2002
476,KY586713.1|2000,3II_A,3II_A,3II,KY586713,10238,100.6389462,2000,Thailand,Thailand,KY586713,2000
476,OQ821559.1|2022-09-29,3III_B.3.2,3III_B,3III,OQ821559,10653,104.7183722,2022,Cuba,Cuba,OQ821559,2022
476,AY496873.2|2002,3II_B,3II_B,3II,AY496873,10707,105.249189,2002,Bangladesh,Bangladesh,AY496873,2002
